2026/07/09 08:36:47 [notice] 1#1: using the "epoll" event method
2026/07/09 08:36:47 [notice] 1#1: nginx/1.24.0
2026/07/09 08:36:47 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2026/07/09 08:36:47 [notice] 1#1: OS: Linux 4.19.90-89.11.v2401.ky10.x86_64
2026/07/09 08:36:47 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1073741816:1073741816
2026/07/09 08:36:47 [notice] 1#1: start worker processes
2026/07/09 08:37:45 [error] 29#29: *4 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:45 [error] 29#29: *4 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:45 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:45 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:46 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:46 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:47 [error] 29#29: *7 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:47 [error] 29#29: *7 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:47 [error] 29#29: *8 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:37:47 [error] 29#29: *8 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: localhost, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 08:40:07 [notice] 1#1: signal 3 (SIGQUIT) received, shutting down
2026/07/09 08:40:07 [notice] 31#31: gracefully shutting down
2026/07/09 08:40:07 [notice] 31#31: exiting
2026/07/09 08:40:07 [notice] 29#29: gracefully shutting down
2026/07/09 08:40:07 [notice] 33#33: gracefully shutting down
2026/07/09 08:40:07 [notice] 30#30: gracefully shutting down
2026/07/09 08:40:07 [notice] 32#32: gracefully shutting down
2026/07/09 08:40:07 [notice] 37#37: gracefully shutting down
2026/07/09 08:40:07 [notice] 30#30: exiting
2026/07/09 08:40:07 [notice] 35#35: gracefully shutting down
2026/07/09 08:40:07 [notice] 31#31: exit
2026/07/09 08:40:07 [notice] 34#34: gracefully shutting down
2026/07/09 08:40:07 [notice] 29#29: exiting
2026/07/09 08:40:07 [notice] 36#36: gracefully shutting down
2026/07/09 08:40:07 [notice] 39#39: gracefully shutting down
2026/07/09 08:40:07 [notice] 33#33: exiting
2026/07/09 08:40:07 [notice] 38#38: gracefully shutting down
2026/07/09 08:40:07 [notice] 40#40: gracefully shutting down
2026/07/09 08:40:07 [notice] 42#42: gracefully shutting down
2026/07/09 08:40:07 [notice] 41#41: gracefully shutting down
2026/07/09 08:40:07 [notice] 43#43: gracefully shutting down
2026/07/09 08:40:07 [notice] 37#37: exiting
2026/07/09 08:40:07 [notice] 32#32: exiting
2026/07/09 08:40:07 [notice] 35#35: exiting
2026/07/09 08:40:07 [notice] 40#40: exiting
2026/07/09 08:40:07 [notice] 30#30: exit
2026/07/09 08:40:07 [notice] 34#34: exiting
2026/07/09 08:40:07 [notice] 48#48: gracefully shutting down
2026/07/09 08:40:07 [notice] 43#43: exiting
2026/07/09 08:40:07 [notice] 36#36: exiting
2026/07/09 08:40:07 [notice] 39#39: exiting
2026/07/09 08:40:07 [notice] 38#38: exiting
2026/07/09 08:40:07 [notice] 49#49: gracefully shutting down
2026/07/09 08:40:07 [notice] 37#37: exit
2026/07/09 08:40:07 [notice] 51#51: gracefully shutting down
2026/07/09 08:40:07 [notice] 42#42: exiting
2026/07/09 08:40:07 [notice] 35#35: exit
2026/07/09 08:40:07 [notice] 57#57: gracefully shutting down
2026/07/09 08:40:07 [notice] 33#33: exit
2026/07/09 08:40:07 [notice] 39#39: exit
2026/07/09 08:40:07 [notice] 41#41: exiting
2026/07/09 08:40:07 [notice] 29#29: exit
2026/07/09 08:40:07 [notice] 48#48: exiting
2026/07/09 08:40:07 [notice] 55#55: gracefully shutting down
2026/07/09 08:40:07 [notice] 54#54: gracefully shutting down
2026/07/09 08:40:07 [notice] 40#40: exit
2026/07/09 08:40:07 [notice] 49#49: exiting
2026/07/09 08:40:07 [notice] 51#51: exiting
2026/07/09 08:40:07 [notice] 32#32: exit
2026/07/09 08:40:07 [notice] 43#43: exit
2026/07/09 08:40:07 [notice] 34#34: exit
2026/07/09 08:40:07 [notice] 58#58: gracefully shutting down
2026/07/09 08:40:07 [notice] 36#36: exit
2026/07/09 08:40:07 [notice] 38#38: exit
2026/07/09 08:40:07 [notice] 41#41: exit
2026/07/09 08:40:07 [notice] 60#60: gracefully shutting down
2026/07/09 08:40:07 [notice] 57#57: exiting
2026/07/09 08:40:07 [notice] 62#62: gracefully shutting down
2026/07/09 08:40:07 [notice] 42#42: exit
2026/07/09 08:40:07 [notice] 63#63: gracefully shutting down
2026/07/09 08:40:07 [notice] 55#55: exiting
2026/07/09 08:40:07 [notice] 54#54: exiting
2026/07/09 08:40:07 [notice] 48#48: exit
2026/07/09 08:40:07 [notice] 58#58: exiting
2026/07/09 08:40:07 [notice] 49#49: exit
2026/07/09 08:40:07 [notice] 66#66: gracefully shutting down
2026/07/09 08:40:07 [notice] 70#70: gracefully shutting down
2026/07/09 08:40:07 [notice] 60#60: exiting
2026/07/09 08:40:07 [notice] 62#62: exiting
2026/07/09 08:40:07 [notice] 57#57: exit
2026/07/09 08:40:07 [notice] 51#51: exit
2026/07/09 08:40:07 [notice] 63#63: exiting
2026/07/09 08:40:07 [notice] 66#66: exiting
2026/07/09 08:40:07 [notice] 67#67: gracefully shutting down
2026/07/09 08:40:07 [notice] 71#71: gracefully shutting down
2026/07/09 08:40:07 [notice] 70#70: exiting
2026/07/09 08:40:07 [notice] 54#54: exit
2026/07/09 08:40:07 [notice] 55#55: exit
2026/07/09 08:40:07 [notice] 58#58: exit
2026/07/09 08:40:07 [notice] 73#73: gracefully shutting down
2026/07/09 08:40:07 [notice] 63#63: exit
2026/07/09 08:40:07 [notice] 67#67: exiting
2026/07/09 08:40:07 [notice] 60#60: exit
2026/07/09 08:40:07 [notice] 62#62: exit
2026/07/09 08:40:07 [notice] 71#71: exiting
2026/07/09 08:40:07 [notice] 66#66: exit
2026/07/09 08:40:07 [notice] 72#72: gracefully shutting down
2026/07/09 08:40:07 [notice] 73#73: exiting
2026/07/09 08:40:07 [notice] 70#70: exit
2026/07/09 08:40:07 [notice] 77#77: gracefully shutting down
2026/07/09 08:40:07 [notice] 71#71: exit
2026/07/09 08:40:07 [notice] 67#67: exit
2026/07/09 08:40:07 [notice] 86#86: gracefully shutting down
2026/07/09 08:40:07 [notice] 72#72: exiting
2026/07/09 08:40:08 [notice] 59#59: gracefully shutting down
2026/07/09 08:40:07 [notice] 73#73: exit
2026/07/09 08:40:07 [notice] 77#77: exiting
2026/07/09 08:40:07 [notice] 85#85: gracefully shutting down
2026/07/09 08:40:07 [notice] 86#86: exiting
2026/07/09 08:40:08 [notice] 81#81: gracefully shutting down
2026/07/09 08:40:08 [notice] 59#59: exiting
2026/07/09 08:40:08 [notice] 81#81: exiting
2026/07/09 08:40:07 [notice] 72#72: exit
2026/07/09 08:40:07 [notice] 85#85: exiting
2026/07/09 08:40:07 [notice] 77#77: exit
2026/07/09 08:40:07 [notice] 86#86: exit
2026/07/09 08:40:08 [notice] 46#46: gracefully shutting down
2026/07/09 08:40:08 [notice] 81#81: exit
2026/07/09 08:40:08 [notice] 59#59: exit
2026/07/09 08:40:08 [notice] 99#99: gracefully shutting down
2026/07/09 08:40:08 [notice] 87#87: gracefully shutting down
2026/07/09 08:40:08 [notice] 84#84: gracefully shutting down
2026/07/09 08:40:08 [notice] 46#46: exiting
2026/07/09 08:40:07 [notice] 85#85: exit
2026/07/09 08:40:08 [notice] 80#80: gracefully shutting down
2026/07/09 08:40:08 [notice] 99#99: exiting
2026/07/09 08:40:08 [notice] 84#84: exiting
2026/07/09 08:40:08 [notice] 87#87: exiting
2026/07/09 08:40:08 [notice] 46#46: exit
2026/07/09 08:40:08 [notice] 80#80: exiting
2026/07/09 08:40:08 [notice] 99#99: exit
2026/07/09 08:40:08 [notice] 84#84: exit
2026/07/09 08:40:08 [notice] 106#106: gracefully shutting down
2026/07/09 08:40:08 [notice] 98#98: gracefully shutting down
2026/07/09 08:40:08 [notice] 87#87: exit
2026/07/09 08:40:08 [notice] 106#106: exiting
2026/07/09 08:40:08 [notice] 111#111: gracefully shutting down
2026/07/09 08:40:08 [notice] 109#109: gracefully shutting down
2026/07/09 08:40:08 [notice] 80#80: exit
2026/07/09 08:40:08 [notice] 98#98: exiting
2026/07/09 08:40:08 [notice] 111#111: exiting
2026/07/09 08:40:08 [notice] 104#104: gracefully shutting down
2026/07/09 08:40:08 [notice] 109#109: exiting
2026/07/09 08:40:08 [notice] 104#104: exiting
2026/07/09 08:40:08 [notice] 106#106: exit
2026/07/09 08:40:08 [notice] 83#83: gracefully shutting down
2026/07/09 08:40:08 [notice] 112#112: gracefully shutting down
2026/07/09 08:40:08 [notice] 98#98: exit
2026/07/09 08:40:08 [notice] 111#111: exit
2026/07/09 08:40:08 [notice] 82#82: gracefully shutting down
2026/07/09 08:40:08 [notice] 75#75: gracefully shutting down
2026/07/09 08:40:08 [notice] 83#83: exiting
2026/07/09 08:40:08 [notice] 94#94: gracefully shutting down
2026/07/09 08:40:08 [notice] 109#109: exit
2026/07/09 08:40:08 [notice] 104#104: exit
2026/07/09 08:40:08 [notice] 112#112: exiting
2026/07/09 08:40:08 [notice] 82#82: exiting
2026/07/09 08:40:08 [notice] 44#44: gracefully shutting down
2026/07/09 08:40:08 [notice] 122#122: gracefully shutting down
2026/07/09 08:40:08 [notice] 75#75: exiting
2026/07/09 08:40:08 [notice] 101#101: gracefully shutting down
2026/07/09 08:40:08 [notice] 68#68: gracefully shutting down
2026/07/09 08:40:08 [notice] 94#94: exiting
2026/07/09 08:40:08 [notice] 124#124: gracefully shutting down
2026/07/09 08:40:08 [notice] 122#122: exiting
2026/07/09 08:40:08 [notice] 44#44: exiting
2026/07/09 08:40:08 [notice] 108#108: gracefully shutting down
2026/07/09 08:40:08 [notice] 101#101: exiting
2026/07/09 08:40:08 [notice] 45#45: gracefully shutting down
2026/07/09 08:40:08 [notice] 83#83: exit
2026/07/09 08:40:08 [notice] 74#74: gracefully shutting down
2026/07/09 08:40:08 [notice] 68#68: exiting
2026/07/09 08:40:08 [notice] 124#124: exiting
2026/07/09 08:40:08 [notice] 112#112: exit
2026/07/09 08:40:08 [notice] 75#75: exit
2026/07/09 08:40:08 [notice] 92#92: gracefully shutting down
2026/07/09 08:40:08 [notice] 120#120: gracefully shutting down
2026/07/09 08:40:08 [notice] 94#94: exit
2026/07/09 08:40:08 [notice] 82#82: exit
2026/07/09 08:40:08 [notice] 122#122: exit
2026/07/09 08:40:08 [notice] 132#132: gracefully shutting down
2026/07/09 08:40:08 [notice] 74#74: exiting
2026/07/09 08:40:08 [notice] 45#45: exiting
2026/07/09 08:40:08 [notice] 120#120: exiting
2026/07/09 08:40:08 [notice] 108#108: exiting
2026/07/09 08:40:08 [notice] 101#101: exit
2026/07/09 08:40:08 [notice] 44#44: exit
2026/07/09 08:40:08 [notice] 92#92: exiting
2026/07/09 08:40:08 [notice] 68#68: exit
2026/07/09 08:40:08 [notice] 124#124: exit
2026/07/09 08:40:08 [notice] 132#132: exiting
2026/07/09 08:40:08 [notice] 74#74: exit
2026/07/09 08:40:08 [notice] 120#120: exit
2026/07/09 08:40:08 [notice] 45#45: exit
2026/07/09 08:40:08 [notice] 141#141: gracefully shutting down
2026/07/09 08:40:08 [notice] 132#132: exit
2026/07/09 08:40:08 [notice] 92#92: exit
2026/07/09 08:40:08 [notice] 143#143: gracefully shutting down
2026/07/09 08:40:08 [notice] 141#141: exiting
2026/07/09 08:40:08 [notice] 108#108: exit
2026/07/09 08:40:08 [notice] 117#117: gracefully shutting down
2026/07/09 08:40:08 [notice] 128#128: gracefully shutting down
2026/07/09 08:40:08 [notice] 110#110: gracefully shutting down
2026/07/09 08:40:08 [notice] 90#90: gracefully shutting down
2026/07/09 08:40:08 [notice] 143#143: exiting
2026/07/09 08:40:08 [notice] 52#52: gracefully shutting down
2026/07/09 08:40:08 [notice] 128#128: exiting
2026/07/09 08:40:08 [notice] 110#110: exiting
2026/07/09 08:40:08 [notice] 90#90: exiting
2026/07/09 08:40:08 [notice] 117#117: exiting
2026/07/09 08:40:08 [notice] 141#141: exit
2026/07/09 08:40:08 [notice] 52#52: exiting
2026/07/09 08:40:08 [notice] 131#131: gracefully shutting down
2026/07/09 08:40:08 [notice] 128#128: exit
2026/07/09 08:40:08 [notice] 110#110: exit
2026/07/09 08:40:08 [notice] 90#90: exit
2026/07/09 08:40:08 [notice] 52#52: exit
2026/07/09 08:40:08 [notice] 47#47: gracefully shutting down
2026/07/09 08:40:08 [notice] 144#144: gracefully shutting down
2026/07/09 08:40:08 [notice] 143#143: exit
2026/07/09 08:40:08 [notice] 131#131: exiting
2026/07/09 08:40:08 [notice] 117#117: exit
2026/07/09 08:40:08 [notice] 50#50: gracefully shutting down
2026/07/09 08:40:08 [notice] 150#150: gracefully shutting down
2026/07/09 08:40:08 [notice] 130#130: gracefully shutting down
2026/07/09 08:40:08 [notice] 47#47: exiting
2026/07/09 08:40:08 [notice] 144#144: exiting
2026/07/09 08:40:08 [notice] 155#155: gracefully shutting down
2026/07/09 08:40:08 [notice] 50#50: exiting
2026/07/09 08:40:08 [notice] 56#56: gracefully shutting down
2026/07/09 08:40:08 [notice] 150#150: exiting
2026/07/09 08:40:08 [notice] 130#130: exiting
2026/07/09 08:40:08 [notice] 131#131: exit
2026/07/09 08:40:08 [notice] 149#149: gracefully shutting down
2026/07/09 08:40:08 [notice] 155#155: exiting
2026/07/09 08:40:08 [notice] 56#56: exiting
2026/07/09 08:40:08 [notice] 158#158: gracefully shutting down
2026/07/09 08:40:08 [notice] 144#144: exit
2026/07/09 08:40:08 [notice] 149#149: exiting
2026/07/09 08:40:08 [notice] 47#47: exit
2026/07/09 08:40:08 [notice] 50#50: exit
2026/07/09 08:40:08 [notice] 130#130: exit
2026/07/09 08:40:08 [notice] 158#158: exiting
2026/07/09 08:40:08 [notice] 56#56: exit
2026/07/09 08:40:08 [notice] 155#155: exit
2026/07/09 08:40:08 [notice] 163#163: gracefully shutting down
2026/07/09 08:40:08 [notice] 160#160: gracefully shutting down
2026/07/09 08:40:08 [notice] 150#150: exit
2026/07/09 08:40:08 [notice] 137#137: gracefully shutting down
2026/07/09 08:40:08 [notice] 145#145: gracefully shutting down
2026/07/09 08:40:08 [notice] 149#149: exit
2026/07/09 08:40:08 [notice] 158#158: exit
2026/07/09 08:40:08 [notice] 163#163: exiting
2026/07/09 08:40:08 [notice] 161#161: gracefully shutting down
2026/07/09 08:40:08 [notice] 160#160: exiting
2026/07/09 08:40:08 [notice] 145#145: exiting
2026/07/09 08:40:08 [notice] 137#137: exiting
2026/07/09 08:40:08 [notice] 165#165: gracefully shutting down
2026/07/09 08:40:08 [notice] 163#163: exit
2026/07/09 08:40:08 [notice] 161#161: exiting
2026/07/09 08:40:08 [notice] 165#165: exiting
2026/07/09 08:40:08 [notice] 174#174: gracefully shutting down
2026/07/09 08:40:08 [notice] 160#160: exit
2026/07/09 08:40:08 [notice] 145#145: exit
2026/07/09 08:40:08 [notice] 69#69: gracefully shutting down
2026/07/09 08:40:08 [notice] 175#175: gracefully shutting down
2026/07/09 08:40:08 [notice] 137#137: exit
2026/07/09 08:40:08 [notice] 103#103: gracefully shutting down
2026/07/09 08:40:08 [notice] 159#159: gracefully shutting down
2026/07/09 08:40:08 [notice] 78#78: gracefully shutting down
2026/07/09 08:40:08 [notice] 174#174: exiting
2026/07/09 08:40:08 [notice] 176#176: gracefully shutting down
2026/07/09 08:40:08 [notice] 161#161: exit
2026/07/09 08:40:08 [notice] 179#179: gracefully shutting down
2026/07/09 08:40:08 [notice] 175#175: exiting
2026/07/09 08:40:08 [notice] 165#165: exit
2026/07/09 08:40:08 [notice] 170#170: gracefully shutting down
2026/07/09 08:40:08 [notice] 146#146: gracefully shutting down
2026/07/09 08:40:08 [notice] 69#69: exiting
2026/07/09 08:40:08 [notice] 105#105: gracefully shutting down
2026/07/09 08:40:08 [notice] 177#177: gracefully shutting down
2026/07/09 08:40:08 [notice] 159#159: exiting
2026/07/09 08:40:08 [notice] 114#114: gracefully shutting down
2026/07/09 08:40:08 [notice] 119#119: gracefully shutting down
2026/07/09 08:40:08 [notice] 173#173: gracefully shutting down
2026/07/09 08:40:08 [notice] 103#103: exiting
2026/07/09 08:40:08 [notice] 182#182: gracefully shutting down
2026/07/09 08:40:08 [notice] 176#176: exiting
2026/07/09 08:40:08 [notice] 140#140: gracefully shutting down
2026/07/09 08:40:08 [notice] 178#178: gracefully shutting down
2026/07/09 08:40:08 [notice] 78#78: exiting
2026/07/09 08:40:08 [notice] 179#179: exiting
2026/07/09 08:40:08 [notice] 170#170: exiting
2026/07/09 08:40:08 [notice] 172#172: gracefully shutting down
2026/07/09 08:40:08 [notice] 183#183: gracefully shutting down
2026/07/09 08:40:08 [notice] 185#185: gracefully shutting down
2026/07/09 08:40:08 [notice] 174#174: exit
2026/07/09 08:40:08 [notice] 180#180: gracefully shutting down
